Facilities List
ID,Name,Address,Unit No,Postal Code,Primary Contact Last Name,Primary Contact First Name,Phone,Phone Ext,Industry,Employees at Facility
"23118","Sherway Collision","131 Shorncliffe Rd","","M8Z 5K7","Messore","Palmer","416-231-4521","","Automotive Body, Paint & Interior R&M","5"
"617","Sherwin Williams Canada","172 Belfield Road","","M9W 1H1","Meenink","Gary","416-246-7500","506","Paint & Coating Mfg.","29"
"21959","Sherwood Digital Copy Print","5255 Yonge Street ","105","M2N 6P4","Mehta","Meena","416-512-7221","","Digital Printing","1"
"22541","Shield Auto Glass Ltd","15 Civic Road","1","M1L 2K6","Fritzlar","Lisa","416-751-9436","","Automotive Glass Replacement Shops","4"
"256","Shorewood Packaging","2220 Midland Ave","","M1P 3E6","Gunraj","Eon","416-940-2432","","Other Printing","150"
"24515","Shuttlespace Studio","397 Donlands Ave","101","M4J 3S2","Shuttleworth","Robert","416-469-4107","","R&D in the Physical, Eng. & Life Sciences","1"
"23868","Siam Corundum","55 Queen St E","1212","M5C 1R6","Petchsy","Chorlun","416-368-8505","","Jewellery & Silverware Mfg.","1"
"24497","Sigma Moulders","150 McLevin Ave","","M1B 4Z7","Grundland","Sam","416-297-0088","225","Motor Vehicle Plastic Parts Mfg.","51"
"25043","Signature Bakery Inc","315 Flint RD","","M3J 2J2","Rose","Maurice","416-665-4216","233","Commercial Bakeries & Frozen Product Mfg.","20"
"25002","Signs City Design Production","3480 McNicoll Avenue","21","M1V 5A7","Feng","Zhao","416-707-6660","","Sign Mfg.","2"
"532","Silgan Plastics Canada","1200 Ellesmere Road","","M1P 2X4","Lane","Mike","416-293-8233","2244","Plastic Bottle Mfg.","85"
"22944","Siltech Corporation","225 Wicksteed Ave","","M4H 1G5","MacSween","Keith","416-424-4567","","Other Basic Organic Chemical Mfg.","51"
"23029","Silva Custom Furniture Inc","50 Alexdon Rd","","M3J 2B3","Silva","Marie","416-638-9595","24","Upholstered Household Furniture Mfg.","40"
"24927","Silver Service Auto Repair Ltd","840 CALEDONIA RD","","M6B 3Y1","Giancola","Biagio","416-783-1121","","All Other Automotive R&M","11"
"24734","Silverback Equipment Sales Inc","50 Shorncliffe Rd","107","M8Z 5K1","Stinson","Michael","416-237-0740","","General Automotive Repair","3"
"22932","Silverhaze Graphics Inc","310 Judson St","7","M8Z 5T6","Violante","Jack","416-251-3326","","Other Printing","3"
"23792","Silverstein's Bakery Ltd","195 McCaul St","","M5T 1W6","Silverstein","Mark","416-598-3478","","Commercial Bakeries & Frozen Product Mfg.","1"
"24658","SimexIwerks","511 King Street W","130","M5V 1K4","Huntley","TerriLee","416-597-1585","207","All Other Amusement & Recreation Industries","47"
"22830","Sinclair Auto Service","15 Sinclair Street","","M8Z 1M7","Gadzala","Mark","416-201-0758","","General Automotive Repair","3"
"516","Sing Tao Newspapers Canada 1988 Limited","46  48 Power Street","","M5A 3A6","Li","Peter","416-861-8168","2320","Other Printing","103"
"25204","Sistemalux Inc","383 Adelaide St W","","M5V 1S4","Folisi","Alessandro","416-408-3995","224","All Other Misc. General Merchandise Stores","5"
"22810","Sketchley Cleaners","5 Dohme Ave","","M4B 1Y7","Skoutakis","Betty","416-757-0440","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","38"
"24808","Skilcraft Steel Rule Dies Inc 2013","22 Cranfield Rd","","M4B 3H1","Manol","Jeff","416-759-9307","","Machine Shops","4"
"24119","Sky Knitting1991Ltd","1050 Mcnicoll Ave","6","M1W 2L8","Kwok","John","416-496-1223","","Other Clothing Knitting Mills","1"
"23734","Skymatic Controls Inc","121 Milvan Drive","","M9L 1Z8","Veg","Ivan","416-736-0770","","Switchgear, Relay & Industrial Control Mfg.","3"
"25161","Smart Ceramics Dental Art Studio","577 Annette Street","","M6S 2C3","Mohr","Uwe","416-264-0787","","Offices of All Other Health Practitioners","1"
"24528","Smokey Manufacturing Ltd","100 Klondike Dr","","M9L 1X3","Singh","Justin","416-248-6800","231","Cold-Rolled Steel Shape Mfg.","36"
"23382","Snow Cleaners","3210 Yonge Street","","M4N 2L2","Lee","Steve","416-489-5557","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","4"
"23200","Snow White Dry Cleaners","548 Sheppard Ave W","","M3H 2R9","Li","Kevin","647-966-0309","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"24817","Snug As A Bug Inc","3022 Dundas St West","","M6P 1Z3","Heyland","Liz","416-534-6881","223","Family Clothing Stores","8"
"22352","So Delicious Inc","803 Alness St","","M3J 2H8","Litman","Marilyn","416-661-6740","","All Other Food Mfg.","24"
"208","Sofina Foods Inc.  Santa Maria Foods","353 Humberline Drive","","M9W 5X3","Ferreira","Artur ","905-790-1991","224","Rendering & Meat Processing from Carcasses","100"
"23915","Soft Dove Dry Cleanering Ltd","614 The Queensway","","M8Y 1K1","Tran","Anh","416-253-7397","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"22675","Soft Dove Dry Cleaning Ltd","614 The Queensway","A","M8Y 1K1","Tran","Anh","416-253-7397","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"140","SoftCom Inc","10 Bay Street","1610","M5J 2R8","Carr","Michael","416-957-7410","","On-Line Information Services","55"
"23819","Soheil Mosun Limited","34 Greensboro Dr","","M9W 1E1","Not available","Employee 284","416-243-1600","","Other Ornamental & Architec. Metal Prod. Mfg.","30"
"23972","Solarfective Products Limited","55 Hymus Rd","","M1K 1M6","Odeh","Anis","416-421-3800","","All Other Misc. Fabricated Metal Product Mfg.","70"
"24833","Solarnetix Inc","777 Warden Ave","Store 6","M1L 4C3","Yang","Lin","416-699-6746","","Electrical Wiring & Construction Supplies Whl","1"
"23511","Solero Mediterranean Bakery","3029 Dundas Street West","","M6P 1Z4","Disic","Dusan","416-763-2562","","Baked Goods Stores","14"
"22802","Soletta Dry Cleaners","438 Richmond Street West","7","M5V 3S6","Kim","Man Joong","416-368-3030","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"22217","Solideal Canada","297 Carlingview Drive","","M9W 5G3","Reonegro","Lisa","416-674-5441","","Recreational & Other Motor Vehicles Whl.","34"
"23900","Solitaire Cleaners","85 Ellesmere Rd","68","M1R 4B9","Kim","Hyun","416-447-1661","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"418","Solo Cup Canada Inc","2121 Markham Road","","M1B 2W3","Emerson","Mark","416-293-2877","3473","Polystyrene Foam Product Mfg.","350"
"25009","Somerset Kitchens Inc","24 Brisbane Road","","M3J 2J0","Violo","Angelo","416-663-1053","","Wood Window & Door Mfg.","17"
"24524","Somerville Hino","75 Arrow Road","","M9M 2L4","Eremita","Frank","416-642-5178","","General Automotive Repair","14"
"25235","Sonnys KK Auto Repair Inc","12 Lepage Court","2","M3J 1Z9","Kallidass","Kimraj","416-631-6963","","General Automotive Repair","3"
"24689","SonoVasc Diagnostics","4631 Steeles Avenue East","102","M1V 4S5","Mustata","Nick","416-529-2509","","Medical & Diagnostic Laboratories","3"
"25091","Sonoma Nutraceuticals Inc","130 McLevin Ave Unit 5","","M1B 3R6","Piwek","Darryl","416-292-8560","","All Other Food Mfg.","65"
"24219","South Asia Plastics Group Ltd","1160 Tapscott Rd","9-10","M1X 1E9","Yu","John","416-291-3934","308","All Other Whl.","6"
"23850","Southwest Bindings","20 Dovedale Court","","M1S 5A7","Amarelo","Raymond","416-285-7956","","All Other Plastic Product Mfg.","50"
"22174","Sparkle Discount Cleaners","3780 Bathurst Street","","M3H 3M6","Dorazio","Sebastian","416-633-2267","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","9"
"24627","Spaville Inc","45 Overlea Blvd Lower Level","B-2","M4H 1C3","Jaffer","Nazir","416-423-5917","","Unisex Hair Salons","3"
"504","Spec Furniture Inc","165 City View Drive","","M9W 5B1","Vidal","Tony","416-246-5526","","Institutional Furniture Mfg.","102"
"23494","Specialties Graphic Finishers Ltd","946 Warden Avenue","","M1L 4C9","King","Doug","416-701-0111","312","Support Activities for Printing","80"
"23881","Spectrum Powder Coaters Co Ltd","63 Medulla Ave","","M8Z 5L6","Ramsay","Alex","416-622-4595","","Coating, Engraving & Heat Treating Activities","13"
"25216","Speedway Auto Truck Repair Ltd","227 Toryork Drive","","M9L 1Y2","Cappuccitti","Santino","416-745-3894","","General Automotive Repair","9"
"23961","Speedway Auto Truck Repair Ltd","227 Toryork Dr","","M9L 1Y2","Cappuccitti","Marco","416-745-3894","","General Automotive Repair","9"
"22905","Speedy Auto Service","2869 Eglinton Ave E","","M1J 2E3","Carter","Milt","416-261-6169","","General Automotive Repair","2"
"25158","Speedy Auto Service","1750 Danforth Ave","","M4C 1H8","Rowden","Jack","416-465-3515","","All Other Misc. Store Retailers, n.e.c.","3"
"23225","Speedy Auto Service","104 Rexdale Blvd","","M9W 1P5","Oliveri","Gino","416-745-0595","","General Automotive Repair","4"
"23314","Speedy Auto Service","660 St Clair Ave W","","M6C 1B1","Abraham","Carl","416-657-1726","","General Automotive Repair","4"
"22996","Speedy Cleaners And Laundry","2809 Bathurst St","","M6B 3A4","Kwan","Allen","416-888-2112","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"25307","Speedy Queen Laundry","1548 Queen St W","","M6R 1A6","Quach","Huy","416-588-7286","","Coin-Operated Laundries & Dry Cleaners","2"
"22131","Speirs Paul Automotive","34 Chauncey Avenue","","M8Z 2Z4","Speirs","Lisa","416-236-8261","","General Automotive Repair","3"
"22871","Spin Cycle","2453 Kingston Rd","","M1N 1V4","Mungal","Don","416-264-2535","","Coin-Operated Laundries & Dry Cleaners","6"
"564","Spinnaker Industries Inc","27 Leading Rd","","M9V 4B7","Schumacher","Gunther","416-742-0598","","Heating & Commercial Refrigeration Equip. Mfg","65"
"24305","Splash N Shine Car Wash Inc","1901 Danforth Ave","","M4C 1J5","Catsiliras","Loucas","416-716-1866","","Car Washes","5"
"22005","Spongezz Inc","79 St Regis Crescent North","","M3J 1Y9","Manez","Jinky","416-636-6611","","All Other Plastic Product Mfg.","37"
"25256","Spotless Dry Cleaners","389 Front St W","","M5V 3R9","Ren","Raymond","416-623-0927","","All Other Health & Personal Care Stores","1"
"24637","Spotless Dry Cleaners","75 Hanna Ave","2","M6K 3N7","Ren","Raymond","416-966-6046","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","5"
"24634","Spotless Drycleaners","389 Front St W","D","M5V 3R9","Ren","Raymond","416-623-0927","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"25056","Spring Garden Cleaners","19 Spring Garden Avenue","","M2N 3G1","Kim","Jeongmin","647-771-5341","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"22809","St Clair Printing Graphics","56 Vaughan Road","","M6G 2N4","Chan","Chris","416-656-2988","","Digital Printing","2"
"23824","St Helens Meat Packers","3 Glen Scarlett Rd","1","M6N 1P5","Policelli","Nicholas","416-769-1788","371","Poultry Processing","1"
"22919","St James' Cemetery And Crematorium","635 Parliament Street","","M4X 1R1","Turvey","Robert","416-964-9194","","Cemeteries & Crematoria","8"
"23561","St John's Norway Cemetery Crematorium","256 Kingston Road","","M4L 1S7","Palmer","Cheryl","416-691-2965","","Cemeteries & Crematoria","8"
"25132","St Lawrence Cleaners","166 Cummer Ave","","M2M 2E7","Yim","Kwanho","416-226-0962","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"23235","St Lawrence Cleaners","603 Church Street","","M4Y 2E6","Kim","JooYoung","416-922-5003","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"22369","St Lawrence Super Coin Laundry","222 The Esplanade","7","M5A 4M8","Lee","Wontae","416-363-1223","","Coin-Operated Laundries & Dry Cleaners","2"
"22725","St Margaret's Cemetery Board","4130 Lawrence Ave E","","M1E 2R8","Campbell","Ian","416-724-4487","","Cemeteries & Crematoria","3"
"23865","St. Joseph's Health Centre","30 The Queensway","","M6R 1B5","Schoettler","Herman","416-530-6168","","General (exc. Paediatric) Hospitals","2610"
"25357","Stainless Piping Systems Inc","21 Steinway Blvd  ","6","M9W 6N4","Damen","Rut","416-679-2937","315","All Other Misc. Fabricated Metal Product Mfg.","21"
"305","StampTek","555 Petrolia Road","3","M3J 2X8","Gudelj","Robert","416-663-5442","117","Stamping","110"
"21992","Stanley Cleaners","922 Millwood Rd","","M4G 1X3","Fusco","Fortunato","416-421-1300","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","8"
"24161","Stanley Manufacturing Company Inc","230 Bartley Drive","","M4A 1G3","Li","Olga","416-757-3221","3603","Sign Mfg.","38"
"23465","Star Automatic Transmission","1102 Ossington Ave","","M6G 3W1","Collia","Peter","416-539-8096","","Other Engine & Power Transmission Equip. Mfg.","3"
"22264","Star Bright Cleaners","2780 Victoria Park Avenue","","M2J 4A8","Shen","Yandong","416-491-5106","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","1"
"23197","Star Cleaners","2850 Dufferin Street","","M6B 3S3","Polak","Ingrid","647-436-0404","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","4"
"21979","Star Navigation Systems Group Ltd","2970 Lakeshore Blvd West","","M8V 1J7","Carroll","Scott","416-252-2889","222","Aerospace Product & Parts Mfg.","19"
"489","Star Web Printing Limited","10 North Queen Street","","M8Z 2C4","Jaffer","Gulam","416-201-0881","101","Other Printing","75"
"24443","Starfield Lion Company","23 Benton Road","","M6M 3G2","Lori","Loren","416-789-4354","1825","All Other Cut & Sew Clothing Mfg.","68"
"152","Starling Automotive","15 Carlyle St","","M5T 2R3","Roth","Mike","416-603-2772","","General Automotive Repair","3"
"24982","Starplex Scientific Inc","50 Steinway Blvd","A","M9W 6Y3","Paray","Harry","416-674-7474","3030","Plastic Bottle Mfg.","100"
"23922","Stars Auto Services","505 Keele Street","","M6H 3E1","Wu","Quan","416-604-8388","","General Automotive Repair","1"
"22761","Start Auto Electric Ltd","401 Dundas St  East","","M5A 2A7","Melnick","Eli","416-868-1727","","Other Automotive Mechanical & Electrical R&M","10"
"22454","Starter King Parts Equipment Inc","18 Lockport Ave","","M8Z 2R7","Shahinian","Elias","416-239-4444","","General Automotive Repair","1"
"24038","Starview Equipment Repair Ltd","1 Goodmark Place","8","M9W 6M1","Di Matteo","Marilena","416-674-8228","","General Automotive Repair","3"
"50","Stayana International Trading","325 Flint Road","","M3J 2J2","Kofman","Ronny","416-736-1776","","Material Recovery Facilities","4"
"382","Steam Whistle Brewing","255 Bremner Blvd","The Roundhouse","M5V 3M9","Yee","Trish","416-362-2337","244","Breweries","133"
"24864","Stefco Ltd","190 Nugget Ave","","M1S 3A7","Wong","Wendy","416-291-9531","2","Iron & Steel Pipes & Tubes Mfg.","15"
"24922","Steinman Transportation Limited","215 Belfield Road","","M9W 1H2","Long","Richard","416-247-5475","7","General Trucking, Long Distance, LTL","29"
"22271","Stella Pharmaceutical Canada Inc","220 Duncan Mill Road","407","M3B 3J5","Spitz","Kathryn","416-443-0636","","Office Administrative Services","17"
"23181","Stellar Auto Service Centres Ltd","89 Sunrise Ave","","M4A 1A9","Anissimoff","Alex","416-656-4000","226","General Automotive Repair","9"
"24348","Sterigenics","781 Pharmacy Ave","","M1L 3K2","Wagner","Kevin","630-928-1700","","Packaging & Labelling Services","12"
"24818","Sterling PostPrint Solutions Inc","70 Belfield Rd","29","M9W 1G3","Alves","Paul","416-579-1177","","Support Activities for Printing","1"
"25141","Steve's Castings Ltd","144 Shorting Road","","M1S 3S6","Horvath","Steven","416-293-3200","","Non-Ferrous Foundries (except Die-Casting)","6"
"22896","Sticky Label Inc","605 Middlefield Road","19-20","M1V 5B9","Targa","Araceli R","416-609-9121","","Other Printing","8"
"22199","Stl Diagnostic Imaging","150 Bridgeland Ave","207","M6A 1Z5","Edwards","Jason","416-603-1991","","Medical & Diagnostic Laboratories","15"
"24307","Stoddard Silencers Of Canada Inc","491 Brimley Road","1","M1J 1A4","Uhlman","Gary","416-291-4390","","All Other Misc. Fabricated Metal Product Mfg.","11"
"22664","Stone County Specialties Inc","1933 Leslie St","","M3B 2M3","Wayne","Evan","416-447-9664","","All Other Food Mfg.","8"
"22599","Stork Dry Cleaners Inc","3860 Bathurst St","","M3H 3N3","Lee","Fred","416-635-0550","","Coin-Operated Laundries & Dry Cleaners","3"
"24600","Studio Specialties Lld","289 Bridgeland Ave","100","M6A 1Z6","Roy","Patrick","514-932-6111","204","All Other Whl.","6"
"25137","Sturdell Industries Inc","1907 Albion Rd","","M9W 5S8","Di Bello","John","416-675-2020","","Metal Service Centres","45"
"23377","Success Dry Cleaners","13 Drewry Ave","","M2M 1C9","Seol","Jaecheol","416-226-4384","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","3"
"15304","Suedemaster Leather Cleaners","25 Connie St","","M6L 2H8","Maxwell","Brad","416-614-8000","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","20"
"22953","Summer's Sweet Memories","101 Yorkville Ave","12a","M5R 1C1","Tokey","Ron","905-827-9119","","Ice Cream & Frozen Dessert Mfg.","9"
"23016","Summit Collision Carstar","33a Upton Rd","","M1L 2C1","Schmuck","Kyle","416-755-6423","","Automotive Glass Replacement Shops","3"
"23313","Summit Collision Carstar 1999 Ltd","299 Yorkland Blvd","","M2J 1S5","Schmuck","Kyle","416-756-4044","","Automotive Body, Paint & Interior R&M","8"
"509","Summit Retail Solutions","71 Melford Drive","","M1B 2G6","Rodgers","Gary","647-260-1092","","Showcase, Partition, Shelving & Locker Mfg.","30"
"25012","Sun Auto Service","1900 St Clair Avenue West","","M6N 1J8","Nguyen","Minh","416-657-0922","","General Automotive Repair","3"
"22424","Sun Hing Auto","77 Grange Ave","","M5T 1E2","He","Karvin","416-504-9792","","General Automotive Repair","2"
"22316","Sun Lake Plastic Inc","109 Crockford Blvd","","M1R 3B7","Yeung","Sunny","416-752-0281","","All Other Plastic Product Mfg.","14"
"21997","Sun Laundromat","3585 Lawrence Avenue East","6","M1G 1P4","Hyun","Gueono","647-206-6067","","Coin-Operated Laundries & Dry Cleaners","2"
"24343","Sun Polishing And Plating Co Ltd","30 Nashville Avenue","","M6M 1J1","Horvatin","M Tony","416-653-9511","","Coating, Engraving & Heat Treating Activities","19"
"22890","Sundance Services Limited","2220 Midland Ave","69","M1P 3E6","Mcgibbon","Jeff","416-291-5488","","Other Printing","2"
"485","Sunflower Kitchen Inc","770 Birchmount Rd","20","M1K 5H3","Jungreis","Eldad","416-751-0243","","All Other Food Mfg.","12"
"22743","Sunny Dry Cleaners","4455 Sheppard Ave E","","M1S 3G9","Cai","Hui Fang","416-298-1000","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"24748","Sunny Dry Cleaners","1255 The Queensway","","M8Z 1S1","Aghaziaee","Fatemeh","416-503-0141","","Dry Cleaning & Laundry Serv. (exc. Coin-Op.)","2"
"23374","Sunny Lam Auto","62 Redlea Ave","","M6P 1Y7","Lam","Sunny","416-335-7881","","General Automotive Repair","1"
"23985","Sunny's Auto Clinic","2404 Danforth Ave","Rear","M4C 1K7","Gafur","Sunny","416-423-3838","","General Automotive Repair","1"
